"symbol";"companyname";"primaryexchange";"calculationprice";"open";"opentime";"close";"closetime";"high";"low";"latestprice";"latestsource";"latesttime";"latestupdate";"latestvolume";"iexrealtimeprice";"iexrealtimesize";"iexlastupdated";"delayedprice";"delayedpricetime";"extendedprice";"extendedchange";"extendedchangepercent";"extendedpricetime";"previousclose";"previousvolume";"changed";"changepercent";"volume";"iexmarketpercent";"iexvolume";"avgtotalvolume";"iexbidprice";"iexbidsize";"iexaskprice";"iexasksize";"marketcap";"peratio";"week52high";"week52low";"ytdchange";"lasttradetime";"isusmarketopen";"type";"runtimestamp"
"SEMG";"SemGroup Corp.";"New York Stock Exchange";"close";0.0;0.0;0.0;0.0;0.0;0.0;15.02;"Close";"December 4, 2019";1575493366555.0;0.0;15.02;500.0;1575493197599.0;0.0;0.0;0.0;0.0;0.0;0.0;15.06;5324966.0;-0.04;-0.00266;0.0;0.04367697712250681;1653265.0;1857103.0;0.0;0.0;0.0;0.0;1195682120.0;-12.82;17.73;8.1;0.053440999999999995;1575493197599.0;"false";"mostActive";1575498602719.0
"WRB";"W.R. Berkley Corp.";"New York Stock Exchange";"close";0.0;0.0;0.0;0.0;0.0;0.0;68.23;"Close";"December 4, 2019";1575493370540.0;0.0;68.34;100.0;1575493193175.0;0.0;0.0;0.0;0.0;0.0;0.0;68.02;1682291.0;0.21;0.00309;0.0;0.004808221522763413;170966.0;834412.0;0.0;0.0;0.0;0.0;12532145250.0;18.71;77.54;45.91;0.41198999999999997;1575493200327.0;"false";"mostActive";1575498602719.0
"F";"Ford Motor Co.";"New York Stock Exchange";"close";0.0;0.0;0.0;0.0;0.0;0.0;8.95;"Close";"December 4, 2019";1575493330848.0;0.0;8.94;2.0;1575493199220.0;0.0;0.0;0.0;0.0;0.0;0.0;8.89;41121654.0;0.06;0.00675;0.0;0.026773608433812896;802741.0;37918706.0;0.0;0.0;0.0;0.0;35487197500.0;21.75;10.56;7.41;0.13206600000000002;1575493199963.0;"false";"mostActive";1575498602719.0
"SAGE";"SAGE Therapeutics, Inc.";"NASDAQ";"tops";0.0;0.0;0.0;0.0;0.0;0.0;60.175;"IEX price";"3:59:58 PM";1575579598119.0;0.0;60.175;650.0;1575579598119.0;0.0;0.0;0.0;0.0;0.0;0.0;149.21;487894.0;-89.035;-0.59671;0.0;0.03900397892755956;684969.0;372852.0;0.0;0.0;0.0;0.0;3118148150.0;-4.45;193.56;60.175;0.07137300000000002;1575579600409.0;"false";"losers";1575585002413.0
"HOME";"At Home Group, Inc.";"New York Stock Exchange";"close";0.0;0.0;0.0;0.0;0.0;0.0;5.48;"Close";"December 5, 2019";1575579924764.0;0.0;5.48;100.0;1575579595756.0;0.0;0.0;0.0;0.0;0.0;0.0;8.55;5303439.0;-3.07;-0.35906;0.0;0.022123766730129488;335874.0;1360077.0;0.0;0.0;0.0;0.0;351147440.0;8.88;25.0;4.58;-0.909769;1575579599996.0;"false";"losers";1575585002414.0
"CLVS";"Clovis Oncology, Inc.";"NASDAQ";"tops";0.0;0.0;0.0;0.0;0.0;0.0;8.87;"IEX price";"3:59:59 PM";1575579599608.0;0.0;8.87;100.0;1575579599608.0;0.0;0.0;0.0;0.0;0.0;0.0;12.12;15526393.0;-3.25;-0.26815;0.0;0.020499243844342683;531976.0;13519199.0;0.0;0.0;0.0;0.0;486210824.0;-1.18;32.05;2.93;-0.643086;1575579600630.0;"false";"losers";1575585002414.0
"ESTC";"Elastic NV";"New York Stock Exchange";"close";0.0;0.0;0.0;0.0;0.0;0.0;64.22;"Close";"December 5, 2019";1575579890631.0;0.0;64.25;100.0;1575579596852.0;0.0;0.0;0.0;0.0;0.0;0.0;78.2;1856365.0;-13.98;-0.17877;0.0;0.0475892738217012;515205.0;1172251.0;0.0;0.0;0.0;0.0;5102073496.0;-32.34;104.1;60.78;-0.000527;1575579599750.0;"false";"losers";1575585002414.0
"PBYI";"Puma Biotechnology, Inc.";"NASDAQ";"tops";0.0;0.0;0.0;0.0;0.0;0.0;7.415;"IEX price";"3:59:25 PM";1575579565832.0;0.0;7.415;50.0;1575579565832.0;0.0;0.0;0.0;0.0;0.0;0.0;8.95;2065874.0;-1.535;-0.17151;0.0;0.013627811136191027;44913.0;1702336.0;0.0;0.0;0.0;0.0;288895815.0;-3.0;43.9;6.26;-0.7586869999999999;1575579600184.0;"false";"losers";1575585002414.0
"CNTG";"Centogene NV";"NASDAQ";"tops";0.0;0.0;0.0;0.0;0.0;0.0;10.66;"IEX price";"3:58:59 PM";1575579539531.0;0.0;10.66;75.0;1575579539531.0;0.0;0.0;0.0;0.0;0.0;0.0;12.75;143038.0;-2.09;-0.16392;0.0;0.026672500879888136;2804.0;108869.0;0.0;0.0;0.0;0.0;211718260.0;-0.19;15.59;10.66;-0.143103;1575579600646.0;"false";"losers";1575585002414.0
"MIK";"Michaels Cos., Inc.";"NASDAQ";"tops";0.0;0.0;0.0;0.0;0.0;0.0;6.085;"IEX price";"3:59:53 PM";1575579593707.0;0.0;6.085;100.0;1575579593707.0;0.0;0.0;0.0;0.0;0.0;0.0;7.21;6288988.0;-1.125;-0.15603;0.0;0.046074999216503765;467515.0;2420139.0;0.0;0.0;0.0;0.0;944848375.0;2.97;17.27;4.96;-0.643965;1575579600811.0;"false";"losers";1575585002414.0
"APLS";"Apellis Pharmaceuticals, Inc.";"NASDAQ";"tops";0.0;0.0;0.0;0.0;0.0;0.0;25.905;"IEX price";"3:59:29 PM";1575579569957.0;0.0;25.905;100.0;1575579569957.0;0.0;0.0;0.0;0.0;0.0;0.0;29.93;953046.0;-4.025;-0.13448;0.0;0.0457633388545235;137813.0;590840.0;0.0;0.0;0.0;0.0;1655018640.0;-6.93;33.18;12.16;1.063024;1575579600417.0;"false";"losers";1575585002414.0
"MNK";"Mallinckrodt Plc";"New York Stock Exchange";"close";0.0;0.0;0.0;0.0;0.0;0.0;3.38;"Close";"December 5, 2019";1575579699032.0;0.0;3.375;100.0;1575579591151.0;0.0;0.0;0.0;0.0;0.0;0.0;3.88;9351320.0;-0.5;-0.12887;0.0;0.018078216242508122;159671.0;7621753.0;0.0;0.0;0.0;0.0;284234340.0;-0.08;27.32;1.43;-0.8949940000000001;1575579599996.0;"false";"losers";1575585002414.0
"OMER";"Omeros Corp.";"NASDAQ";"tops";0.0;0.0;0.0;0.0;0.0;0.0;13.31;"IEX price";"3:59:37 PM";1575579577821.0;0.0;13.31;2.0;1575579577821.0;0.0;0.0;0.0;0.0;0.0;0.0;15.24;1329583.0;-1.93;-0.12664;0.0;0.030638954168289143;96230.0;466572.0;0.0;0.0;0.0;0.0;662145880.0;-8.29;20.92;10.3;0.159436;1575579600578.0;"false";"losers";1575585002414.0
"GE";"General Electric Co.";"New York Stock Exchange";"close";0.0;0.0;0.0;0.0;0.0;0.0;10.79;"Close";"December 5, 2019";1575579650836.0;0.0;10.795;1.0;1575579595083.0;0.0;0.0;0.0;0.0;0.0;0.0;10.9;43789605.0;-0.11;-0.01009;0.0;0.022291343038265077;1051459.0;59339484.0;0.0;0.0;0.0;0.0;94235004500.0;345.83;11.84;6.66;0.343947;1575579650790.0;"false";"mostActive";1575585002416.0
"AUPH";"Aurinia Pharmaceuticals, Inc.";"NASDAQ";"tops";0.0;0.0;0.0;0.0;0.0;0.0;14.99;"IEX price";"3:59:46 PM";1575579586575.0;0.0;14.99;100.0;1575579586575.0;0.0;0.0;0.0;0.0;0.0;0.0;8.39;10559117.0;6.6;0.78665;0.0;0.0254744068435052;1057915.0;1953235.0;0.0;0.0;0.0;0.0;1413946740.0;-21.77;14.99;3.52;1.013258;1575579600589.0;"false";"mostActive";1575585002416.0
"BAC";"Bank of America Corp.";"New York Stock Exchange";"close";0.0;0.0;0.0;0.0;0.0;0.0;33.09;"Close";"December 5, 2019";1575579617688.0;0.0;33.1;191.0;1575579597401.0;0.0;0.0;0.0;0.0;0.0;0.0;32.97;46669014.0;0.12;0.00364;0.0;0.013322174777424232;509078.0;44456758.0;0.0;0.0;0.0;0.0;297648189900.0;12.1;33.75;22.66;0.331765;1575579617658.0;"false";"mostActive";1575585002416.0
"AMD";"Advanced Micro Devices, Inc.";"NASDAQ";"tops";0.0;0.0;0.0;0.0;0.0;0.0;39.6;"IEX price";"3:59:54 PM";1575579594261.0;0.0;39.6;547.0;1575579594261.0;0.0;0.0;0.0;0.0;0.0;0.0;39.69;44372195.0;-0.09;-0.00227;0.0;0.01739358495409914;618031.0;57237705.0;0.0;0.0;0.0;0.0;44099748000.0;201.02;41.79;16.03;1.105537;1575579600621.0;"false";"mostActive";1575585002416.0
"CZR";"Caesars Entertainment Corp.";"NASDAQ";"tops";0.0;0.0;0.0;0.0;0.0;0.0;12.885;"IEX price";"3:59:49 PM";1575579589943.0;0.0;12.885;1.0;1575579589943.0;0.0;0.0;0.0;0.0;0.0;0.0;12.93;18724132.0;-0.045;-0.00348;0.0;0.004896342182163084;171471.0;8971487.0;0.0;0.0;0.0;0.0;8770239675.0;-12.83;13.13;5.83;0.8650169999999999;1575579601525.0;"false";"mostActive";1575585002416.0
"WORK";"Slack Technologies, Inc.";"New York Stock Exchange";"close";0.0;0.0;0.0;0.0;0.0;0.0;22.78;"Close";"December 5, 2019";1575579608748.0;0.0;22.75;14.0;1575579598059.0;0.0;0.0;0.0;0.0;0.0;0.0;21.66;16813803.0;1.12;0.05171;0.0;0.0318456209136979;1088441.0;8082044.0;0.0;0.0;0.0;0.0;12394425738.0;-16.04;42.0;19.53;-0.38744100000000004;1575579608736.0;"false";"mostActive";1575585002416.0
"CLVS";"Clovis Oncology, Inc.";"NASDAQ";"tops";0.0;0.0;0.0;0.0;0.0;0.0;8.87;"IEX price";"3:59:59 PM";1575579599608.0;0.0;8.87;100.0;1575579599608.0;0.0;0.0;0.0;0.0;0.0;0.0;12.12;15526393.0;-3.25;-0.26815;0.0;0.020499243844342683;531976.0;13519199.0;0.0;0.0;0.0;0.0;486210824.0;-1.18;32.05;2.93;-0.643086;1575579600630.0;"false";"mostActive";1575585002416.0
"F";"Ford Motor Co.";"New York Stock Exchange";"close";0.0;0.0;0.0;0.0;0.0;0.0;8.93;"Close";"December 5, 2019";1575579732028.0;0.0;8.925;21.0;1575579597866.0;0.0;0.0;0.0;0.0;0.0;0.0;8.95;29994673.0;-0.02;-0.00223;0.0;0.00769908011321048;193803.0;37718614.0;0.0;0.0;0.0;0.0;35407896500.0;21.7;10.56;7.41;0.130681;1575579599948.0;"false";"mostActive";1575585002416.0
"NLOK";"NortonLifeLock, Inc.";"NASDAQ";"tops";0.0;0.0;0.0;0.0;0.0;0.0;25.49;"IEX price";"3:59:56 PM";1575579596517.0;0.0;25.49;100.0;1575579596517.0;0.0;0.0;0.0;0.0;0.0;0.0;25.38;8874602.0;0.11;0.00433;0.0;0.018681032722449573;433460.0;4619862.0;0.0;0.0;0.0;0.0;15886566030.0;17.42;26.07;17.42;0.344351;1575579600598.0;"false";"mostActive";1575585002416.0
"CSCO";"Cisco Systems, Inc.";"NASDAQ";"tops";0.0;0.0;0.0;0.0;0.0;0.0;43.5;"IEX price";"3:59:55 PM";1575579595082.0;0.0;43.5;34.0;1575579595082.0;0.0;0.0;0.0;0.0;0.0;0.0;43.89;17206915.0;-0.39;-0.00889;0.0;0.061107763808104315;1380850.0;19883145.0;0.0;0.0;0.0;0.0;184538310000.0;17.13;58.26;40.25;0.012995999999999999;1575579601524.0;"false";"volume";1575585002419.0
"WORK";"Slack Technologies, Inc.";"New York Stock Exchange";"close";0.0;0.0;0.0;0.0;0.0;0.0;22.78;"Close";"December 5, 2019";1575579608748.0;0.0;22.75;14.0;1575579598059.0;0.0;0.0;0.0;0.0;0.0;0.0;21.66;16813803.0;1.12;0.05171;0.0;0.0318456209136979;1088441.0;8082044.0;0.0;0.0;0.0;0.0;12394425738.0;-16.04;42.0;19.53;-0.38744100000000004;1575579608736.0;"false";"volume";1575585002419.0
"AUPH";"Aurinia Pharmaceuticals, Inc.";"NASDAQ";"tops";0.0;0.0;0.0;0.0;0.0;0.0;14.99;"IEX price";"3:59:46 PM";1575579586575.0;0.0;14.99;100.0;1575579586575.0;0.0;0.0;0.0;0.0;0.0;0.0;8.39;10559117.0;6.6;0.78665;0.0;0.0254744068435052;1057915.0;1953235.0;0.0;0.0;0.0;0.0;1413946740.0;-21.77;14.99;3.52;1.013258;1575579600589.0;"false";"volume";1575585002419.0
"GE";"General Electric Co.";"New York Stock Exchange";"close";0.0;0.0;0.0;0.0;0.0;0.0;10.79;"Close";"December 5, 2019";1575579650836.0;0.0;10.795;1.0;1575579595083.0;0.0;0.0;0.0;0.0;0.0;0.0;10.9;43789605.0;-0.11;-0.01009;0.0;0.022291343038265077;1051459.0;59339484.0;0.0;0.0;0.0;0.0;94235004500.0;345.83;11.84;6.66;0.343947;1575579650790.0;"false";"volume";1575585002419.0
"UBER";"Uber Technologies, Inc.";"New York Stock Exchange";"close";0.0;0.0;0.0;0.0;0.0;0.0;28.65;"Close";"December 5, 2019";1575579613172.0;0.0;28.645;89.0;1575579598097.0;0.0;0.0;0.0;0.0;0.0;0.0;29.06;22526474.0;-0.41;-0.01411;0.0;0.04301675677159495;927698.0;32566453.0;0.0;0.0;0.0;0.0;48871743000.0;-5.85;47.08;25.58;-0.315048;1575579613138.0;"false";"volume";1575585002419.0
"CHK";"Chesapeake Energy Corp.";"New York Stock Exchange";"close";0.0;0.0;0.0;0.0;0.0;0.0;0.7194;"Close";"December 5, 2019";1575579637998.0;0.0;0.7167;100.0;1575579599909.0;0.0;0.0;0.0;0.0;0.0;0.0;0.743;155582563.0;-0.0236;-0.03176;0.0;0.007402184608138696;904573.0;94583497.0;0.0;0.0;0.0;0.0;1171837854.0;1.47;3.57;0.55;-0.692491;1575579637978.0;"false";"volume";1575585002419.0
"HST";"Host Hotels & Resorts, Inc.";"New York Stock Exchange";"close";0.0;0.0;0.0;0.0;0.0;0.0;17.72;"Close";"December 5, 2019";1575579808404.0;0.0;17.715;100.0;1575579593947.0;0.0;0.0;0.0;0.0;0.0;0.0;17.55;7974678.0;0.17;0.00969;0.0;0.10962648037611167;902541.0;6993398.0;0.0;0.0;0.0;0.0;12708394160.0;11.4;20.34;15.51;0.08046500000000001;1575579599256.0;"false";"volume";1575585002419.0
"T";"AT&T, Inc.";"New York Stock Exchange";"close";0.0;0.0;0.0;0.0;0.0;0.0;38.19;"Close";"December 5, 2019";1575579821770.0;0.0;38.2;58.0;1575579596932.0;0.0;0.0;0.0;0.0;0.0;0.0;38.1;38236927.0;0.09;0.00236;0.0;0.03737583905913163;809376.0;31834215.0;0.0;0.0;0.0;0.0;278977950000.0;17.04;39.7;26.8;0.292137;1575579599942.0;"false";"volume";1575585002419.0
"SPY";"SPDR S&P 500 ETF Trust";"NYSE Arca";"close";0.0;0.0;0.0;0.0;0.0;0.0;312.02;"Close";"December 5, 2019";1575579600147.0;0.0;312.04;2000.0;1575580440136.0;0.0;0.0;0.0;0.0;0.0;0.0;311.46;49190402.0;0.56;0.0018;0.0;0.0195895986394891;795926.0;52069914.0;0.0;0.0;0.0;0.0;0.0;0.0;315.48;233.76;0.246744;1575579600249.0;"false";"volume";1575585002419.0
"XLF";"Financial Select Sector SPDR Fund";"NYSE Arca";"close";0.0;0.0;0.0;0.0;0.0;0.0;29.96;"Close";"December 5, 2019";1575579600072.0;0.0;29.975;500.0;1575579598010.0;0.0;0.0;0.0;0.0;0.0;0.0;29.82;41793964.0;0.14;0.00469;0.0;0.01739402128199594;780441.0;41005610.0;0.0;0.0;0.0;0.0;0.0;0.0;30.26;22.05;0.246155;1575579600066.0;"false";"volume";1575585002419.0
"GSUM";"Gridsum Holding, Inc.";"NASDAQ";"tops";0.0;0.0;0.0;0.0;0.0;0.0;2.37;"IEX price";"3:59:43 PM";1575579583135.0;0.0;2.37;100.0;1575579583135.0;0.0;0.0;0.0;0.0;0.0;0.0;2.43;83711.0;-0.06;-0.02469;0.0;0.3877487692578646;46234.0;25449.0;0.0;0.0;0.0;0.0;70903968.0;-0.84;4.69;1.29;0.116155;1575579600276.0;"false";"percent";1575585002429.0
"GREK";"Global X FTSE Greece 20 ETF";"NYSE Arca";"close";0.0;0.0;0.0;0.0;0.0;0.0;9.66;"Close";"December 5, 2019";1575579600079.0;0.0;9.645;96.0;1575579565056.0;0.0;0.0;0.0;0.0;0.0;0.0;9.82;119903.0;-0.16;-0.01629;0.0;0.3107597175976321;252083.0;273939.0;0.0;0.0;0.0;0.0;0.0;0.0;9.99;6.77;0.421485;1575579600078.0;"false";"percent";1575585002430.0
"SRG";"Seritage Growth Properties";"New York Stock Exchange";"close";0.0;0.0;0.0;0.0;0.0;0.0;40.79;"Close";"December 5, 2019";1575579720416.0;0.0;40.79;100.0;1575579585589.0;0.0;0.0;0.0;0.0;0.0;0.0;42.15;249484.0;-1.36;-0.03227;0.0;0.26512564890622176;102654.0;181758.0;0.0;0.0;0.0;0.0;1553102092.0;-15.5;47.11;30.6;0.245777;1575579599936.0;"false";"percent";1575585002430.0
"SPR";"Spirit AeroSystems Holdings, Inc.";"New York Stock Exchange";"close";0.0;0.0;0.0;0.0;0.0;0.0;83.4;"Close";"December 5, 2019";1575579982667.0;0.0;83.455;59.0;1575579579931.0;0.0;0.0;0.0;0.0;0.0;0.0;83.61;636210.0;-0.21;-0.00251;0.0;0.2355384487136738;146927.0;817617.0;0.0;0.0;0.0;0.0;8633317800.0;13.55;100.34;64.48;0.152005;1575579599702.0;"false";"percent";1575585002430.0
"BBAX";"JPMorgan BetaBuilders Developed Asia ex-Japan ETF";"Cboe BZX US Equities Exchange";"close";0.0;0.0;0.0;0.0;0.0;0.0;25.185;"Close";"December 5, 2019";1575579600000.0;0.0;25.175;8.0;1575579550401.0;0.0;0.0;0.0;0.0;0.0;0.0;25.21;508575.0;-0.025;-0.00099;0.0;0.221793528826197;34089.0;148355.0;0.0;0.0;0.0;0.0;0.0;0.0;26.82;21.94;0.118957;1575579600533.0;"false";"percent";1575585002430.0
"NX";"Quanex Building Products Corp.";"New York Stock Exchange";"close";0.0;0.0;0.0;0.0;0.0;0.0;19.4;"Close";"December 5, 2019";1575579720430.0;0.0;19.4;200.0;1575579590996.0;0.0;0.0;0.0;0.0;0.0;0.0;18.94;212482.0;0.46;0.02429;0.0;0.21459693707472988;109438.0;169987.0;0.0;0.0;0.0;0.0;643342800.0;-66.94;19.54;10.7;0.379083;1575579599995.0;"false";"percent";1575585002430.0
"APAM";"Artisan Partners Asset Management, Inc.";"New York Stock Exchange";"close";0.0;0.0;0.0;0.0;0.0;0.0;29.67;"Close";"December 5, 2019";1575579748504.0;0.0;29.66;100.0;1575579597726.0;0.0;0.0;0.0;0.0;0.0;0.0;29.37;288431.0;0.3;0.01021;0.0;0.2089620997365092;85729.0;406949.0;0.0;0.0;0.0;0.0;2308392817.0;12.24;30.18;20.16;0.333779;1575579599995.0;"false";"percent";1575585002430.0
"MBUU";"Malibu Boats, Inc.";"NASDAQ";"tops";0.0;0.0;0.0;0.0;0.0;0.0;38.39;"IEX price";"3:59:59 PM";1575579599300.0;0.0;38.39;100.0;1575579599300.0;0.0;0.0;0.0;0.0;0.0;0.0;38.73;176790.0;-0.34;-0.00878;0.0;0.20091752356739204;31927.0;220788.0;0.0;0.0;0.0;0.0;785651926.0;11.35;47.95;24.79;0.102554;1575579600779.0;"false";"percent";1575585002430.0
"TRNO";"Terreno Realty Corp.";"New York Stock Exchange";"close";0.0;0.0;0.0;0.0;0.0;0.0;57.23;"Close";"December 5, 2019";1575579720471.0;0.0;57.24;5.0;1575579599162.0;0.0;0.0;0.0;0.0;0.0;0.0;56.83;365137.0;0.4;0.00704;0.0;0.19530564239850895;84773.0;352902.0;0.0;0.0;0.0;0.0;3835039530.0;56.17;58.2;33.52;0.6663100000000001;1575579599162.0;"false";"percent";1575585002430.0
"INXN";"InterXion Holding NV";"New York Stock Exchange";"close";0.0;0.0;0.0;0.0;0.0;0.0;81.55;"Close";"December 5, 2019";1575579720397.0;0.0;81.52;100.0;1575579597419.0;0.0;0.0;0.0;0.0;0.0;0.0;82.93;1219497.0;-1.38;-0.01664;0.0;0.18508113654013436;365114.0;1850797.0;0.0;0.0;0.0;0.0;6247463950.0;115.46;102.66;50.05;0.5669;1575579599995.0;"false";"percent";1575585002430.0
"AUPH";"Aurinia Pharmaceuticals, Inc.";"NASDAQ";"tops";0.0;0.0;0.0;0.0;0.0;0.0;14.99;"IEX price";"3:59:46 PM";1575579586575.0;0.0;14.99;100.0;1575579586575.0;0.0;0.0;0.0;0.0;0.0;0.0;8.39;10559117.0;6.6;0.78665;0.0;0.0254744068435052;1057915.0;1953235.0;0.0;0.0;0.0;0.0;1413946740.0;-21.77;14.99;3.52;1.013258;1575579600589.0;"false";"gainers";1575585002449.0
"PTI";"Proteostasis Therapeutics, Inc.";"NASDAQ";"tops";0.0;0.0;0.0;0.0;0.0;0.0;3.79;"IEX price";"3:59:34 PM";1575579574335.0;0.0;3.79;100.0;1575579574335.0;0.0;0.0;0.0;0.0;0.0;0.0;2.8;5444061.0;0.99;0.35357;0.0;0.010921198299586455;238109.0;2700616.0;0.0;0.0;0.0;0.0;193778910.0;-2.94;5.8;0.61;0.160486;1575579600545.0;"false";"gainers";1575585002449.0
"SCWX";"SecureWorks Corp.";"NASDAQ";"tops";0.0;0.0;0.0;0.0;0.0;0.0;14.49;"IEX price";"3:58:20 PM";1575579500357.0;0.0;14.49;14.0;1575579500357.0;0.0;0.0;0.0;0.0;0.0;0.0;11.24;134164.0;3.25;0.28915;0.0;0.040001252485400714;28105.0;136121.0;0.0;0.0;0.0;0.0;1176622776.0;-34.31;24.91;10.37;-0.013579999999999981;1575579600562.0;"false";"gainers";1575585002449.0
"EXPR";"Express, Inc.";"New York Stock Exchange";"close";0.0;0.0;0.0;0.0;0.0;0.0;5.0;"Close";"December 5, 2019";1575579874895.0;0.0;4.995;336.0;1575579597253.0;0.0;0.0;0.0;0.0;0.0;0.0;3.91;1747001.0;1.09;0.27877;0.0;0.034073615240489054;228395.0;1444668.0;0.0;0.0;0.0;0.0;336335000.0;-25.13;6.35;1.83;0.009611000000000036;1575579599995.0;"false";"gainers";1575585002449.0
"DLTH";"Duluth Holdings, Inc.";"NASDAQ";"tops";0.0;0.0;0.0;0.0;0.0;0.0;9.69;"IEX price";"3:59:55 PM";1575579595019.0;0.0;9.69;100.0;1575579595019.0;0.0;0.0;0.0;0.0;0.0;0.0;7.81;1094699.0;1.88;0.24072;0.0;0.010331694604151636;54605.0;406658.0;0.0;0.0;0.0;0.0;317173080.0;26.26;31.09;7.51;-0.45372399999999996;1575579600519.0;"false";"gainers";1575585002449.0
"SNDX";"Syndax Pharmaceuticals, Inc.";"NASDAQ";"tops";0.0;0.0;0.0;0.0;0.0;0.0;8.465;"IEX price";"2:15:02 PM";1575573302355.0;0.0;8.465;100.0;1575573302355.0;0.0;0.0;0.0;0.0;0.0;0.0;7.25;183130.0;1.215;0.16759;0.0;0.011012188614716251;2621.0;107120.0;0.0;0.0;0.0;0.0;229740100.0;-4.01;11.11;3.39;0.796803;1575579600488.0;"false";"gainers";1575585002449.0
"THOR";"Synthorx, Inc.";"NASDAQ";"tops";0.0;0.0;0.0;0.0;0.0;0.0;24.98;"IEX price";"3:59:26 PM";1575579566322.0;0.0;24.98;100.0;1575579566322.0;0.0;0.0;0.0;0.0;0.0;0.0;21.45;674917.0;3.53;0.16457;0.0;0.0713181009987912;45606.0;128644.0;0.0;0.0;0.0;0.0;807803240.0;-6.15;24.98;11.0;0.367599;1575579600518.0;"false";"gainers";1575585002449.0
"AZZ";"AZZ, Inc.";"New York Stock Exchange";"close";0.0;0.0;0.0;0.0;0.0;0.0;44.04;"Close";"December 5, 2019";1575579925971.0;0.0;43.99;100.0;1575579591314.0;0.0;0.0;0.0;0.0;0.0;0.0;38.33;205680.0;5.71;0.14897;0.0;0.02790393308177353;15692.0;144813.0;0.0;0.0;0.0;0.0;1151734080.0;20.25;50.36;35.81;0.09282599999999999;1575579599374.0;"false";"gainers";1575585002449.0
"UUUU";"Energy Fuels, Inc.";"NYSE American";"close";0.0;0.0;0.0;0.0;0.0;0.0;2.18;"Close";"December 5, 2019";1575579600015.0;0.0;2.175;102.0;1575579583187.0;0.0;0.0;0.0;0.0;0.0;0.0;1.9;275260.0;0.28;0.14737;0.0;0.013008934363038589;49155.0;620771.0;0.0;0.0;0.0;0.0;216558802.0;-5.64;3.77;1.5;-0.16917700000000002;1575579600010.0;"false";"gainers";1575585002449.0
"GCO";"Genesco, Inc.";"New York Stock Exchange";"close";0.0;0.0;0.0;0.0;0.0;0.0;48.82;"Close";"December 6, 2019";1575666109269.0;0.0;48.75;5.0;1575665972589.0;0.0;0.0;0.0;0.0;0.0;0.0;36.91;294017.0;11.91;0.32268;0.0;0.017191722546944344;38513.0;232394.0;0.0;0.0;0.0;0.0;732246298.0;11.19;50.73;31.65;0.14181000000000002;1575665999996.0;"false";"gainers";1575671402519.0
"BIG";"Big Lots, Inc.";"New York Stock Exchange";"close";0.0;0.0;0.0;0.0;0.0;0.0;25.21;"Close";"December 6, 2019";1575666262601.0;0.0;25.25;100.0;1575665997591.0;0.0;0.0;0.0;0.0;0.0;0.0;19.16;3106457.0;6.05;0.31576;0.0;0.01847755780618665;397022.0;1216406.0;0.0;0.0;0.0;0.0;983593360.0;8.18;42.71;18.54;-0.03364600000000001;1575665999995.0;"false";"gainers";1575671402520.0
"MTNB";"Matinas BioPharma Holdings, Inc.";"NYSE American";"close";0.0;0.0;0.0;0.0;0.0;0.0;1.92;"Close";"December 6, 2019";1575666000036.0;0.0;1.925;600.0;1575665926571.0;0.0;0.0;0.0;0.0;0.0;0.0;1.55;3048599.0;0.37;0.23871;0.0;0.00895347208670791;68915.0;2189240.0;0.0;0.0;0.0;0.0;312460800.0;-15.24;1.92;0.501;1.7796939999999999;1575666000033.0;"false";"gainers";1575671402520.0
"CVIA";"Covia Holdings Corp.";"New York Stock Exchange";"close";0.0;0.0;0.0;0.0;0.0;0.0;1.73;"Close";"December 6, 2019";1575666013475.0;0.0;1.735;100.0;1575665605228.0;0.0;0.0;0.0;0.0;0.0;0.0;1.42;412250.0;0.31;0.21831;0.0;0.027502442416916427;16609.0;305754.0;0.0;0.0;0.0;0.0;227896360.0;-2.8;7.34;1.28;-0.41571099999999994;1575666013474.0;"false";"gainers";1575671402520.0
"DOMO";"Domo, Inc.";"NASDAQ";"tops";0.0;0.0;0.0;0.0;0.0;0.0;23.36;"IEX price";"3:59:55 PM";1575665995045.0;0.0;23.36;100.0;1575665995045.0;0.0;0.0;0.0;0.0;0.0;0.0;19.5;980215.0;3.86;0.19795;0.0;0.023634936968924356;118767.0;394169.0;0.0;0.0;0.0;0.0;642508834.0;-4.85;47.08;14.8;0.264106;1575666000576.0;"false";"gainers";1575671402520.0
"EPZM";"Epizyme, Inc.";"NASDAQ";"tops";0.0;0.0;0.0;0.0;0.0;0.0;18.205;"IEX price";"3:59:14 PM";1575665954812.0;0.0;18.205;100.0;1575665954812.0;0.0;0.0;0.0;0.0;0.0;0.0;15.3;485545.0;2.905;0.18987;0.0;0.040368780005272956;98760.0;753851.0;0.0;0.0;0.0;0.0;1658002170.0;-11.29;18.205;5.14;1.483723;1575666000548.0;"false";"gainers";1575671402520.0
"JOUT";"Johnson Outdoors, Inc.";"NASDAQ";"tops";0.0;0.0;0.0;0.0;0.0;0.0;77.79;"IEX price";"3:59:23 PM";1575665963045.0;0.0;77.79;100.0;1575665963045.0;0.0;0.0;0.0;0.0;0.0;0.0;65.61;45561.0;12.18;0.18564;0.0;0.04268248760714824;6518.0;31984.0;0.0;0.0;0.0;0.0;781758540.0;18.08;91.9;54.12;0.264752;1575666026318.0;"false";"gainers";1575671402520.0
